"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","PRECINCT","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","Latitude","Longitude","NTA_clean","Number_poverty","Percent_poverty","Number_education","Percent_education","Year","Month"
225601140,2021-03-13,03:50:00,"BROOKLYN",90,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",40.7021195610001,-73.936161591,"bushwick",35895,27.8,57366,65.3,2021,3
172479303,2017-12-09,13:54:00,"BROOKLYN",69,"25-44","M","BLACK","45-64","M","BLACK",40.6529010140001,-73.894027641,"canarsie",11597,13.2,47139,85.1,2017,12
261958837,2023-01-15,14:06:00,"BROOKLYN",81,"25-44","M","BLACK","25-44","M","BLACK",40.693921,-73.935732,"bedford stuyvesant",43548,24.1,62445,75.9,2023,1
229700090,2021-06-17,13:51:00,"BROOKLYN",72,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",40.6433299670001,-74.010382809,"sunset park",42375,28.6,46352,53.7,2021,6
168631299,2017-08-30,14:30:00,"BROOKLYN",75,"18-24","M","BLACK","<18","M","BLACK",40.672389976,-73.892576996,"east new york",61136,33.2,12903,72.2,2017,8
227431725,2021-04-27,18:15:00,"BRONX",47,"25-44","M","BLACK","25-44","M","BLACK",40.8820234070001,-73.866200939,"williamsbridge olinville",15425,24,30090,75.8,2021,4
170955520,2017-10-28,18:15:00,"QUEENS",101,"18-24","M","BLACK","45-64","M","BLACK",40.601944313,-73.748748433,"far rockaway bayswater",10901,20.9,23393,71.6,2017,10
278915845,2023-12-12,05:00:00,"QUEENS",113,"25-44","M","BLACK","25-44","M","BLACK",40.7062648753753,-73.7586548850446,"hollis",1921,8.9,14398,85.9,2023,12
172712527,2017-12-15,22:38:00,"QUEENS",113,"25-44","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC",40.6810350010001,-73.781121147,"baisley park",5491,14.9,21779,83,2017,12
239993170,2022-02-01,11:10:00,"MANHATTAN",23,"25-44","M","BLACK","25-44","M","BLACK",40.789323,-73.946316,"east harlem",38624,34.3,65848,76.5,2022,2
265681414,2023-03-25,17:14:00,"BROOKLYN",73,"25-44","M","BLACK","25-44","M","BLACK",40.67024109,-73.90699864,"brownsville",45448,36.8,47347,72.1,2023,3
225601140,2021-03-13,03:50:00,"BROOKLYN",90,"18-24","M","BLACK HISPANIC","45-64","M","WHITE HISPANIC",40.7021195610001,-73.936161591,"bushwick",34402,26.8,52570,60.6,2021,3
230421165,2021-07-02,02:19:00,"BROOKLYN",79,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",40.694728158,-73.9418267469999,"bedford stuyvesant",19101,22.1,77678,82,2021,7
167710472,2017-08-03,03:45:00,"MANHATTAN",25,"18-24","M","BLACK","18-24","M","BLACK",40.804716736,-73.9361284409999,"east harlem",37227,30.7,32600,74.6,2017,8
161486738,2017-01-31,22:45:00,"QUEENS",102,"25-44","M","BLACK","25-44","M","BLACK",40.6918525730001,-73.8535039829999,"woodhaven",8430,13.3,32434,76.7,2017,1
222560299,2021-01-02,20:00:00,"BROOKLYN",83,"25-44","M","WHITE HISPANIC","18-24","F","WHITE HISPANIC",40.693413982,-73.9088537339999,"bushwick",41202,31.1,46519,59,2021,1
243566417,2022-04-12,08:26:00,"BROOKLYN",72,"45-64","M","BLACK","<18","M","ASIAN / PACIFIC ISLANDER",40.6581577535544,-74.0004411548878,"sunset park",39844,27.1,60121,62.3,2022,4
166188047,2017-06-17,11:55:00,"BROOKLYN",77,"25-44","M","WHITE HISPANIC","45-64","M","BLACK",40.677433142,-73.92928255,"bedford stuyvesant",39997,26.9,49551,84.8,2017,6
240547210,2022-02-13,22:25:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","M","BLACK",40.802758,-73.9386,"east harlem",35406,30.8,49688,67.4,2022,2
173391550,2018-01-08,22:20:00,"BROOKLYN",72,"18-24","M","WHITE","25-44","M","WHITE HISPANIC",40.6445898050001,-74.001899339,"sunset park",33453,27.8,58176,59.3,2018,1
183435828,2018-06-03,04:29:00,"QUEENS",105,"18-24","M","BLACK","25-44","M","BLACK",40.7060248000001,-73.730908283,"queens village",5784,10.1,32376,83.7,2018,6
265988196,2023-03-31,15:30:00,"BROOKLYN",75,"<18","M","BLACK HISPANIC","<18","M","BLACK",40.669299,-73.895709,"east new york",56000,29.8,40005,75.7,2023,3
263692951,2023-02-15,21:55:00,"MANHATTAN",33,"45-64","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER",40.83923231,-73.94554424,"washington heights",66842,25.8,49817,79.3,2023,2
174146094,2018-01-28,05:10:00,"QUEENS",106,"45-64","M","BLACK","45-64","M","BLACK",40.6668650820001,-73.8042465519999,"south ozone park",9569,12.2,42495,74.6,2018,1
215254429,2020-07-13,02:55:00,"STATEN ISLAND",120,"18-24","M","BLACK","25-44","M","BLACK",40.6344127950001,-74.118963428,"port richmond",4083,20.9,35255,84.2,2020,7
231941626,2021-08-06,20:12:00,"MANHATTAN",23,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",40.798500915,-73.9459401889999,"east harlem",37153,34.1,61738,74.7,2021,8
191398917,2018-12-20,18:16:00,"BRONX",43,"18-24","M","BLACK","18-24","M","BLACK",40.8341378860001,-73.852351408,"parkchester",5057,16.6,18062,84.7,2018,12
263078583,2023-02-05,14:00:00,"BROOKLYN",72,"45-64","M","WHITE HISPANIC","18-24","M","WHITE",40.645947,-74.009444,"sunset park",43723,29.4,58864,59.2,2023,2
187133718,2018-08-31,23:16:00,"MANHATTAN",13,"25-44","F","BLACK","<18","F","BLACK",40.7408806220001,-73.980195739,"murray hill kips bay",5025,10.4,36341,94.7,2018,8
214359654,2020-06-18,22:30:00,"BROOKLYN",83,"25-44","M","BLACK","25-44","M","BLACK",40.688081394,-73.917597675,"bushwick",35895,27.8,65838,74.8,2020,6
204338716,2019-10-28,14:26:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","M","BLACK",40.8111313090001,-73.936715635,"east harlem",34617,31.1,59285,73.8,2019,10
273178544,2023-08-20,06:50:00,"BRONX",44,"25-44","M","BLACK HISPANIC","45-64","M","BLACK HISPANIC",40.839849,-73.922473,"highbridge",14117,38.5,15368,66.1,2023,8
248893548,2022-08-01,18:55:00,"BROOKLYN",79,"18-24","F","BLACK","18-24","M","BLACK",40.679914,-73.940768,"bedford stuyvesant",22305,26.7,61508,75.9,2022,8
206909664,2020-01-02,19:30:00,"BROOKLYN",72,"25-44","M","WHITE HISPANIC","18-24","F","WHITE",40.6423343270001,-74.0239564189999,"sunset park",37927,30,59001,58.6,2020,1
223603110,2021-01-26,22:25:00,"BROOKLYN",72,"25-44","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC",40.643889954,-74.0098027449999,"sunset park",38678,26.5,57345,59.5,2021,1
187823544,2018-09-19,10:26:00,"BROOKLYN",75,"25-44","M","BLACK","25-44","M","BLACK",40.667695343,-73.8958073919999,"east new york",49585,24.3,46220,79.5,2018,9
201291292,2019-08-18,02:30:00,"BROOKLYN",73,"25-44","M","BLACK","25-44","M","BLACK",40.6648658440001,-73.920247767,"brownsville",24010,43.1,59961,76.8,2019,8
182750896,2018-05-15,09:58:00,"BROOKLYN",79,"18-24","M","BLACK","18-24","M","BLACK",40.6974002580001,-73.95130203,"bedford stuyvesant",42455,32.8,74790,80.7,2018,5
275544876,2023-10-06,12:00:00,"BROOKLYN",70,"<18","M","BLACK","<18","F","BLACK",40.618086,-73.959306,"midwood",8324,15.5,28750,86.1,2023,10
240396819,2022-02-10,06:17:00,"BROOKLYN",70,"25-44","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER",40.6403,-73.956676,"flatbush",10613,15.9,53651,79.3,2022,2
231186872,2021-07-21,19:50:00,"QUEENS",115,"18-24","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",40.754982103,-73.862301657,"north corona",12220,22.7,17917,52.6,2021,7
266246632,2023-04-05,15:20:00,"QUEENS",103,"18-24","M","BLACK","18-24","M","WHITE",40.704704,-73.798972,"jamaica",46735,15.5,175827,81.4,2023,4
219293606,2020-10-15,16:30:00,"QUEENS",103,"18-24","M","BLACK","18-24","M","BLACK",40.703227777,-73.802560071,"jamaica",43334,15.3,24059,66.5,2020,10
271290436,2023-07-13,19:52:00,"BROOKLYN",66,"25-44","M","WHITE HISPANIC","<18","M","BLACK HISPANIC",40.635497,-73.978567,"borough park",44698,29.1,39748,71.6,2023,7
214264816,2020-06-16,00:30:00,"MANHATTAN",23,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",40.795856744,-73.947871858,"east harlem",41117,34,53696,69.2,2020,6
164781320,2017-05-14,12:41:00,"BROOKLYN",75,"18-24","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER",40.6722342630001,-73.880333921,"east new york",51618,27.3,77290,73.3,2017,5
231866068,2021-08-05,08:57:00,"QUEENS",103,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",40.7017931820001,-73.806333175,"jamaica",42024,13.5,178050,83.2,2021,8
246530276,2022-06-12,22:55:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","M","BLACK",40.79763944,-73.93126854,"east harlem",36569,31.5,49987,67.8,2022,6
228918111,2021-05-31,19:50:00,"BROOKLYN",83,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC",40.693625625,-73.909228481,"bushwick",27412,24.5,49587,58.4,2021,5
213748380,2020-06-01,20:15:00,"BROOKLYN",79,"45-64","M","BLACK","25-44","M","WHITE HISPANIC",40.6983127170001,-73.953148722,"bedford stuyvesant",43387,31.7,66644,77.3,2020,6
266537340,2023-04-11,16:18:00,"MANHATTAN",25,"18-24","F","BLACK","25-44","M","BLACK HISPANIC",40.80307253,-73.93837142,"east harlem",36518,33.3,60103,73.3,2023,4
228482606,2021-05-20,23:22:00,"BROOKLYN",75,"25-44","M","BLACK","25-44","M","BLACK",40.6692355170001,-73.896197908,"east new york",30672,33.3,94674,78.1,2021,5
273126315,2023-08-18,23:12:00,"MANHATTAN",25,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",40.798965,-73.942427,"east harlem",41117,34,58969,73.4,2023,8
274622216,2023-09-18,09:23:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","F","BLACK",40.795807,-73.937099,"east harlem",36569,31.5,56672,72.3,2023,9
225439056,2021-03-10,22:35:00,"MANHATTAN",25,"<18","M","BLACK","25-44","F","BLACK HISPANIC",40.800930373,-73.941098241,"east harlem",34909,32.4,33248,78.5,2021,3
218513676,2020-09-29,01:20:00,"MANHATTAN",25,"25-44","M","BLACK","18-24","M","BLACK",40.798293276,-73.940822015,"east harlem",36803,31.2,61978,74.6,2020,9
202139996,2019-09-06,16:00:00,"BROOKLYN",77,"25-44","F","BLACK","25-44","M","BLACK",40.670817975,-73.935108735,"crown heights",19041,23,50914,83.1,2019,9
224354731,2021-02-14,02:05:00,"QUEENS",107,"25-44","M","BLACK","25-44","M","BLACK HISPANIC",40.712396622,-73.784908458,"jamaica",46624,16,128404,80.6,2021,2
202139599,2019-09-06,16:52:00,"BROOKLYN",83,"25-44","M","BLACK","25-44","M","BLACK",40.6920553850001,-73.912529229,"bushwick",27412,24.5,65118,78.1,2019,9
237963647,2021-12-16,03:11:00,"QUEENS",108,"18-24","M","WHITE HISPANIC","25-44","M","WHITE",40.753619024,-73.903923992,"woodside",4499,10.3,25833,77.6,2021,12
204338716,2019-10-28,14:26:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","M","BLACK",40.8111313090001,-73.936715635,"east harlem",34873,29.5,63108,74.8,2019,10
247552396,2022-07-05,02:13:00,"BROOKLYN",81,"<18","M","BLACK","18-24","M","BLACK",40.681365,-73.921073,"bedford stuyvesant",22305,26.7,49551,84.8,2022,7
236233264,2021-11-13,13:56:00,"MANHATTAN",28,"25-44","M","BLACK","45-64","M","BLACK",40.8064231600001,-73.94226374,"east harlem",36569,31.5,62542,74.3,2021,11
166268792,2017-06-21,00:30:00,"BROOKLYN",73,"25-44","F","BLACK","25-44","M","BLACK",40.6664945700001,-73.9216203139999,"brownsville",23811,40,51102,72.7,2017,6
247100194,2022-06-23,20:10:00,"MANHATTAN",25,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",40.800244,-73.940436,"east harlem",39934,33.4,63957,74.3,2022,6
169680544,2017-09-24,23:45:00,"BRONX",47,"45-64","M","BLACK","25-44","M","BLACK",40.888771341,-73.858247124,"williamsbridge olinville",15003,23.1,30825,76.6,2017,9
221025255,2020-11-26,11:42:00,"MANHATTAN",23,"18-24","M","BLACK","25-44","M","BLACK",40.7887200850001,-73.9399954209999,"east harlem",41871,34.3,49987,67.8,2020,11
178240745,2018-04-16,18:17:00,"MANHATTAN",23,"18-24","M","BLACK HISPANIC","18-24","M","BLACK",40.793510719,-73.940336002,"east harlem",41117,34,62446,75.8,2018,4
186091850,2018-08-06,08:53:00,"BROOKLYN",81,"25-44","M","BLACK","25-44","M","BLACK",40.6944925000001,-73.9373444999999,"bedford stuyvesant",20405,22.2,58841,75.2,2018,8
242377361,2022-03-19,02:29:00,"QUEENS",115,"18-24","M","WHITE HISPANIC","18-24","F","WHITE HISPANIC",40.755607,-73.884903,"jackson heights",26332,15.4,85192,69.5,2022,3
229493100,2021-06-11,16:29:00,"BROOKLYN",72,"<18","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",40.6466898460001,-74.006887868,"sunset park",35186,24.9,58481,58.6,2021,6
183690689,2018-06-08,11:16:00,"MANHATTAN",23,"25-44","M","BLACK","25-44","M","BLACK",40.7899594040001,-73.945856841,"east harlem",34548,32,57797,73.4,2018,6
213529527,2020-05-26,01:38:00,"BROOKLYN",73,"18-24","M","BLACK","25-44","M","BLACK",40.658433529,-73.904477137,"brownsville",43833,36.7,26752,76.9,2020,5
247664545,2022-07-06,19:59:00,"QUEENS",113,"<18","M","BLACK","25-44","F","BLACK",40.68409241,-73.80168507,"south jamaica",9302,24,16643,75.2,2022,7
233762539,2021-09-18,19:41:00,"MANHATTAN",23,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",40.791006586,-73.94930486,"east harlem",36311,30.5,51889,70.7,2021,9
189867540,2018-11-09,08:15:00,"BROOKLYN",83,"45-64","M","BLACK HISPANIC","45-64","F","BLACK HISPANIC",40.6973780640001,-73.9178429099999,"bushwick",36778,27.3,30767,76.6,2018,11
208009526,2020-01-15,05:31:00,"BROOKLYN",83,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",40.688871282,-73.910968916,"bushwick",39530,30.3,52570,60.6,2020,1
265304929,2023-03-18,05:25:00,"QUEENS",102,"45-64","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC",40.69228,-73.852163,"woodhaven",9190,15.1,28204,77,2023,3
220229020,2020-11-07,14:58:00,"BROOKLYN",69,"25-44","M","BLACK","18-24","M","BLACK",40.637950462,-73.896430556,"canarsie",13198,15.2,47139,85.1,2020,11
246769431,2022-06-16,13:05:00,"BROOKLYN",81,"45-64","M","WHITE HISPANIC","45-64","M","BLACK",40.694256,-73.932807,"bedford stuyvesant",43803,32.5,62445,75.9,2022,6
200056611,2019-07-21,15:22:00,"MANHATTAN",23,"25-44","M","BLACK","<18","M","BLACK",40.795856744,-73.947871858,"east harlem",41871,34.3,58969,73.4,2019,7
206195058,2019-12-07,22:40:00,"BROOKLYN",70,"18-24","M","BLACK","18-24","M","BLACK",40.6513908580001,-73.960201248,"flatbush",17449,16.9,88044,82.6,2019,12
269121984,2023-05-31,09:29:00,"BROOKLYN",71,"<18","M","BLACK","<18","M","BLACK",40.670218,-73.958132,"crown heights",19449,17.6,54330,84.1,2023,5
271021661,2023-07-08,11:27:00,"QUEENS",102,"25-44","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC",40.695717,-73.839138,"richmond hill",3750,10.6,32282,72.1,2023,7
205177554,2019-11-14,00:12:00,"MANHATTAN",25,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",40.8092586220001,-73.93614666,"east harlem",39284,33.3,59826,75.3,2019,11
198255459,2019-06-08,05:05:00,"MANHATTAN",33,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",40.8389995210001,-73.93851148,"washington heights",16158,19.9,147433,74.7,2019,6
214694695,2020-06-27,17:30:00,"MANHATTAN",23,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",40.786216879,-73.943805832,"east harlem",41117,34,60103,73.3,2020,6
261712055,2023-01-10,21:45:00,"MANHATTAN",23,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",40.794494,-73.944636,"east harlem",21027,34,54459,69.1,2023,1
244102489,2022-04-24,19:29:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","F","WHITE HISPANIC",40.80985,-73.937644,"east harlem",20588,32.3,61978,74.6,2022,4
250250607,2022-08-27,03:50:00,"BRONX",46,"18-24","M","BLACK","18-24","M","BLACK",40.852951,-73.903178,"mount hope",19742,37.7,18797,61.1,2022,8
228109390,2021-05-12,23:11:00,"BROOKLYN",83,"25-44","M","BLACK","25-44","M","BLACK",40.688220797,-73.9198117,"bushwick",41202,31.1,46519,59,2021,5
247100194,2022-06-23,20:10:00,"MANHATTAN",25,"18-24","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",40.800244,-73.940436,"east harlem",37227,30.7,63398,73.8,2022,6
235857196,2021-11-03,02:25:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","M","BLACK",40.802422302,-73.9338223459999,"east harlem",34617,31.1,57115,73.7,2021,11
223046900,2021-01-13,12:05:00,"BROOKLYN",63,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",40.62146063,-73.925662643,"flatlands",7974,11,43044,88.9,2021,1
272238344,2023-08-01,15:45:00,"BROOKLYN",73,"<18","M","BLACK","65+","M","BLACK",40.658571,-73.90887,"brownsville",21100,39.2,52797,72.4,2023,8
185849657,2018-07-31,16:02:00,"MANHATTAN",23,"18-24","M","BLACK","<18","M","BLACK HISPANIC",40.796771337,-73.945096456,"east harlem",38127,32.7,55490,72.3,2018,7
250250607,2022-08-27,03:50:00,"BRONX",46,"18-24","M","BLACK","18-24","M","BLACK HISPANIC",40.852951,-73.903178,"mount hope",20270,38.3,19984,66.8,2022,8
266775506,2023-04-14,20:20:00,"BROOKLYN",70,"18-24","M","BLACK","25-44","M","BLACK",40.647301,-73.959953,"flatbush",19518,18.3,84585,81.8,2023,4
266775506,2023-04-14,20:20:00,"BROOKLYN",70,"18-24","M","BLACK","25-44","M","BLACK",40.647301,-73.959953,"flatbush",34773,22.1,40247,86.2,2023,4
215817234,2020-07-27,03:48:00,"MANHATTAN",23,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",40.7919157470001,-73.945478983,"east harlem",40595,33.7,62542,74.3,2020,7
222848394,2021-01-08,05:50:00,"MANHATTAN",23,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",40.7861782940001,-73.9486115889999,"east harlem",37316,32.2,55011,69.8,2021,1
209281498,2020-02-07,22:50:00,"BROOKLYN",75,"25-44","M","BLACK","25-44","F","BLACK",40.6729563150001,-73.89319096,"east new york",11453,39,22329,79.4,2020,2
197692916,2019-05-27,23:32:00,"BRONX",42,"18-24","M","BLACK","18-24","M","BLACK",40.835181838,-73.894632852,"crotona park east",8973,41.4,6542,58.8,2019,5
228890010,2021-05-30,23:38:00,"QUEENS",115,"25-44","M","BLACK HISPANIC","25-44","M","WHITE",40.7621138810001,-73.875155922,"east elmhurst",3774,16.7,10791,74.1,2021,5
213748379,2020-06-01,19:14:00,"BROOKLYN",83,"18-24","M","BLACK","18-24","M","BLACK",40.68965532,-73.91840007,"bushwick",15164,25.6,46519,59,2020,6
228109392,2021-05-12,23:16:00,"BROOKLYN",81,"25-44","M","BLACK","25-44","M","WHITE",40.684458057,-73.920306588,"bedford stuyvesant",44896,31.7,74790,80.7,2021,5
273178544,2023-08-20,06:50:00,"BRONX",44,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",40.839849,-73.922473,"highbridge",14117,38.5,14689,65.7,2023,8
236233264,2021-11-13,13:56:00,"MANHATTAN",28,"25-44","M","BLACK","45-64","M","BLACK",40.8064231600001,-73.94226374,"east harlem",36569,31.5,32600,74.6,2021,11
211991685,2020-04-13,21:27:00,"BROOKLYN",73,"25-44","M","BLACK","18-24","M","BLACK",40.6642395490001,-73.9084238849999,"brownsville",21848,43,52797,72.4,2020,4
205705081,2019-11-26,20:19:00,"BROOKLYN",81,"18-24","M","BLACK","<18","M","BLACK",40.687533827,-73.935954701,"bedford stuyvesant",41921,28.6,65086,76.7,2019,11
246919437,2022-06-20,18:15:00,"MANHATTAN",25,"25-44","M","BLACK","45-64","M","WHITE",40.811123,-73.936714,"east harlem",16639,29,55490,72.3,2022,6
164398215,2017-05-03,13:58:00,"BROOKLYN",79,"25-44","M","BLACK","25-44","M","BLACK",40.687074624,-73.943204736,"bedford stuyvesant",41921,28.6,46197,83.6,2017,5
226598083,2021-04-06,01:20:00,"BROOKLYN",83,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",40.701901966,-73.9216057359999,"bushwick",41202,31.1,31847,79,2021,4
270939177,2023-07-05,23:00:00,"QUEENS",115,"25-44","M","BLACK","45-64","F","BLACK",40.758641,-73.864791,"east elmhurst",4197,19.7,10973,74.7,2023,7
217209757,2020-08-28,21:00:00,"BROOKLYN",79,"18-24","M","BLACK","18-24","M","BLACK",40.6960866090001,-73.9464296049999,"bedford stuyvesant",41533,31.1,61508,75.9,2020,8
264689064,2023-03-07,14:18:00,"BROOKLYN",72,"18-24","M","BLACK","18-24","M","BLACK",40.654033,-74.004711,"sunset park",41399,28,47975,56.8,2023,3
214693509,2020-06-26,15:53:00,"MANHATTAN",23,"<18","M","BLACK","25-44","M","BLACK HISPANIC",40.794094197,-73.936810381,"east harlem",34873,29.5,63108,74.8,2020,6
225779049,2021-03-17,22:09:00,"BRONX",52,"18-24","F","BLACK","18-24","F","WHITE HISPANIC",40.877788706,-73.8738322,"norwood",11083,27.3,17662,71.1,2021,3
214693509,2020-06-26,15:53:00,"MANHATTAN",23,"<18","M","BLACK","25-44","M","BLACK HISPANIC",40.794094197,-73.936810381,"east harlem",37153,34.1,49688,67.4,2020,6
172837754,2017-12-21,00:10:00,"STATEN ISLAND",121,"25-44","M","BLACK","25-44","F","WHITE",40.629461544,-74.144313395,"port richmond",4098,21.5,10380,83.2,2017,12
237362981,2021-12-04,21:55:00,"BROOKLYN",73,"25-44","M","BLACK","25-44","M","BLACK",40.6627675030001,-73.907529526,"brownsville",39234,34.1,59961,76.8,2021,12
219684986,2020-10-23,01:03:00,"BROOKLYN",81,"18-24","M","BLACK","25-44","M","BLACK",40.680346195,-73.930036368,"bedford stuyvesant",22305,26.7,61508,75.9,2020,10
197953469,2019-06-01,23:11:00,"BROOKLYN",75,"45-64","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",40.669168163,-73.896650414,"east new york",61579,33.4,94674,78.1,2019,6
273520491,2023-08-26,23:07:00,"BROOKLYN",83,"18-24","M","BLACK HISPANIC","25-44","M","BLACK",40.693143650958,-73.9219932422242,"bushwick",41424,30.3,46519,59,2023,8
166052161,2017-06-14,14:12:00,"BROOKLYN",78,"25-44","M","BLACK","45-64","M","BLACK",40.6844627020001,-73.977751436,"fort greene",6283,23.8,15122,81.3,2017,6
239695455,2022-01-25,09:00:00,"BROOKLYN",75,"25-44","M","BLACK","25-44","F","BLACK",40.675554,-73.875431,"east new york",28986,29.3,14922,79,2022,1
218414845,2020-09-27,18:35:00,"MANHATTAN",23,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",40.7952572120001,-73.94935828,"east harlem",41117,34,49688,67.4,2020,9
161448634,2017-01-30,20:55:00,"BROOKLYN",81,"18-24","M","BLACK","25-44","M","BLACK",40.6796697670001,-73.936136211,"bedford stuyvesant",20405,22.2,49551,84.8,2017,1
166152718,2017-06-16,19:52:00,"BROOKLYN",79,"25-44","M","BLACK","25-44","M","BLACK",40.6947274730001,-73.94182855,"bedford stuyvesant",44037,30.5,107260,86.4,2017,6
227089383,2021-04-16,15:00:00,"STATEN ISLAND",120,"18-24","M","BLACK","18-24","M","BLACK",40.640458596,-74.118616361,"port richmond",15111,22.8,37106,83.3,2021,4
274622216,2023-09-18,09:23:00,"MANHATTAN",25,"18-24","M","BLACK","25-44","F","BLACK",40.795807,-73.937099,"east harlem",15776,28.1,57797,73.4,2023,9
247524805,2022-07-04,07:33:00,"BROOKLYN",83,"45-64","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",40.701467,-73.920853,"bushwick",11345,20.7,63000,72.7,2022,7
195743581,2019-04-08,11:55:00,"QUEENS",115,"45-64","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",40.749286655,-73.878539153,"jackson heights",13887,13.5,57298,75.6,2019,4
